DID_CONVERGE,ROUND_NUM,NUM_PLAYERS,NUM_TABLES,NUM_MAX_TABLES,NUM_MIN_TABLES,MAX_SEATS_PER_TABLE,MIN_SEATS_PER_TABLE
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,1,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,2,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
True,3,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
False,4,32,8,8,0,4,3
True,4,32,8,8,0,4,3
True,4,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,5,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
False,6,32,8,8,0,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,1,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,2,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
True,3,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,4,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,5,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
False,6,33,9,6,3,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,1,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,2,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
True,3,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
False,4,34,9,7,2,4,3
True,4,34,9,7,2,4,3
True,4,34,9,7,2,4,3
True,4,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,5,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
False,6,34,9,7,2,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,1,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,2,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
True,3,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
False,4,35,9,8,1,4,3
True,4,35,9,8,1,4,3
True,4,35,9,8,1,4,3
True,4,35,9,8,1,4,3
True,4,35,9,8,1,4,3
True,4,35,9,8,1,4,3
True,4,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,5,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
False,6,35,9,8,1,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,1,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,2,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
True,3,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
False,4,36,9,9,0,4,3
True,4,36,9,9,0,4,3
True,4,36,9,9,0,4,3
True,4,36,9,9,0,4,3
True,4,36,9,9,0,4,3
True,4,36,9,9,0,4,3
True,4,36,9,9,0,4,3
True,4,36,9,9,0,4,3
True,4,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,5,36,9,9,0,4,3
False,6,36,9,9,0,4,3
False,6,36,9,9,0,4,3
